style,color,url,index
G1062, Mustard,https://dl.dropboxusercontent.com/s/gdezr53vcituoeb/G1062%20Mustard_back_wm.jpg?dl=0,back
G1062, Mustard,https://dl.dropboxusercontent.com/s/dcc2su23ztze8vl/G1062%20Mustard_dress_wm.jpg?dl=0,dress
G1062, Mustard,https://dl.dropboxusercontent.com/s/afgo2mytci1thcu/G1062%20Mustard_wm.jpg?dl=0,0
G1063, Ice blue,https://dl.dropboxusercontent.com/s/g8z5gwmiak2wa87/G1063%20Ice%20blue_back_wm.jpg?dl=0,back
G1063, Ice blue,https://dl.dropboxusercontent.com/s/4mywfioei7tcnrq/G1063%20Ice%20blue_wm.jpg?dl=0,0
G1063, Pink,https://dl.dropboxusercontent.com/s/kxarntt9tm32ulg/G1063%20Pink_wm.jpg?dl=0,0
G1064, Black leopard,https://dl.dropboxusercontent.com/s/4rsky4fm0pmj93a/G1064%20Black%20leopard_1_wm.jpg?dl=0,1
G1064, Black leopard,https://dl.dropboxusercontent.com/s/9y7dx6uurlow16l/G1064%20Black%20leopard_2_wm.jpg?dl=0,2
G1064, Black leopard,https://dl.dropboxusercontent.com/s/icm6ec94pmie3dk/G1064%20Black%20leopard_3_wm.jpg?dl=0,3
G1064, Black leopard,https://dl.dropboxusercontent.com/s/8aed8dp1ei3pbfc/G1064%20Black%20leopard_back_wm.jpg?dl=0,back
G1064, Black leopard,https://dl.dropboxusercontent.com/s/5kalq5nf6lxury6/G1064%20Black%20leopard_dress_1_wm.jpg?dl=0,dress_1
G1064, Black leopard,https://dl.dropboxusercontent.com/s/2m8w57u0gg61210/G1064%20Black%20leopard_dress_2_wm.jpg?dl=0,dress_2
G1065, Black leopard,https://dl.dropboxusercontent.com/s/gixc6btsj2ff3st/G1065%20Black%20leopard_back_wm.jpg?dl=0,back
G1065, Black leopard,https://dl.dropboxusercontent.com/s/uk9sjj7u4l4i5ph/G1065%20Black%20leopard_wm.jpg?dl=0,0
G1066, Fuchsia,https://dl.dropboxusercontent.com/s/w8glskymjhxb69r/G1066%20Fuchsia_cami_wm.jpg?dl=0,cami
G1066, Fuchsia,https://dl.dropboxusercontent.com/s/xr9awsyoankvj3k/G1066%20Fuchsia_wm.jpg?dl=0,0
G1066, Mustard,https://dl.dropboxusercontent.com/s/ocfid11ftuqfg0j/G1066%20Mustard_back_wm.jpg?dl=0,back
G1066, Mustard,https://dl.dropboxusercontent.com/s/yxsubepq39lg5uh/G1066%20Mustard_wm.jpg?dl=0,0
G1067, Navy-green,https://dl.dropboxusercontent.com/s/fhgpyfe2zvh2rii/G1067%20Navy-green_cami_wm.jpg?dl=0,cami
G1067, Navy-green,https://dl.dropboxusercontent.com/s/d0h4uxv8uco66cp/G1067%20Navy-green_wm.jpg?dl=0,0
G1067, Purple-gold,https://dl.dropboxusercontent.com/s/7r75sb5odniz5o0/G1067%20Purple-gold_back_wm.jpg?dl=0,back
G1067, Purple-gold,https://dl.dropboxusercontent.com/s/9sgvjmb9hke5fli/G1067%20Purple-gold_wm.jpg?dl=0,0
G1068, Navy-green,https://dl.dropboxusercontent.com/s/o0vhqf3j6ath970/G1068%20Navy-green_wm.jpg?dl=0,0
G1068, Red-blk,https://dl.dropboxusercontent.com/s/hg4avkju1qi77jz/G1068%20Red-blk_back_wm.jpg?dl=0,back
G1068, Red-blk,https://dl.dropboxusercontent.com/s/hcwitfsr7xyf8t6/G1068%20Red-blk_wm.jpg?dl=0,0
G1069A, White,https://dl.dropboxusercontent.com/s/tghizqtvyuiegko/G1069A%20White_wm.jpg?dl=0,0
G1072, Apple Green,https://dl.dropboxusercontent.com/s/yxeewsgngt6wahl/G1072%20Apple%20Green_wm.jpg?dl=0,0
G1080, Purple,https://dl.dropboxusercontent.com/s/r6lxoho4xvsnkcs/G1080%20Purple_back_wm.jpg?dl=0,back
G1080, Purple,https://dl.dropboxusercontent.com/s/tiup5zm6pwyztx5/G1080%20Purple_wm.jpg?dl=0,0
G1080, Red,https://dl.dropboxusercontent.com/s/oj83atvh8iounpq/G1080%20Red_back_wm.jpg?dl=0,back
G1080, Red,https://dl.dropboxusercontent.com/s/bdn4zey0ew928hp/G1080%20Red_wm.jpg?dl=0,0
G1080, White,https://dl.dropboxusercontent.com/s/afrdoxgj9ekew7v/G1080%20White_1_wm.jpg?dl=0,1
G1080, White,https://dl.dropboxusercontent.com/s/fisp4n3kfswzwy0/G1080%20White_2_wm.jpg?dl=0,2
G1081, Black,https://dl.dropboxusercontent.com/s/dvs4hm13qq4pthg/G1081%20Black_back_wm.jpg?dl=0,back
G1081, Black,https://dl.dropboxusercontent.com/s/kho2d7ppogx2wyc/G1081%20Black_wm.jpg?dl=0,0
G1081, Mustard gold,https://dl.dropboxusercontent.com/s/vqzlr1tj3ope4yc/G1081%20Mustard%20gold_wm.jpg?dl=0,0
G1081, Red,https://dl.dropboxusercontent.com/s/hf9mq347wiuyete/G1081%20Red_dress_1_wm.jpg?dl=0,dress_1
G1081, Red,https://dl.dropboxusercontent.com/s/n5hbl13b7x6v76m/G1081%20Red_dress_2_wm.jpg?dl=0,dress_2
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/r38ge5xw84m1qn4/G1082%20White-blk%20Dot_back_wm.jpg?dl=0,back
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/hk7xo9n4pt4n03g/G1082%20White-blk%20Dot_cami_wm.jpg?dl=0,cami
G1082, White-blk Dot,https://dl.dropboxusercontent.com/s/i8pdvg15pr1437v/G1082%20White-blk%20Dot_wm.jpg?dl=0,0
G1082, White-blk-red,https://dl.dropboxusercontent.com/s/i0vqjxq5qfiqlsd/G1082%20White-blk-red_wm.jpg?dl=0,0
G1082, White-lav,https://dl.dropboxusercontent.com/s/tu8eh2v9ie9ltjr/G1082%20White-lav_1_wm.jpg?dl=0,1
G1082, White-lav,https://dl.dropboxusercontent.com/s/qgalqulsmd29hd4/G1082%20White-lav_2_wm.jpg?dl=0,2
G1088, Black,https://dl.dropboxusercontent.com/s/re97roaf7q4v62t/G1088%20Black_wm.jpg?dl=0,0
G1088, Champagne,https://dl.dropboxusercontent.com/s/6jqvwa8f7thor51/G1088%20Champagne_wm.jpg?dl=0,0
G1088, Navy,https://dl.dropboxusercontent.com/s/e21ed0fsmr6h23s/G1088%20Navy_wm.jpg?dl=0,0
G1088, Silver,https://dl.dropboxusercontent.com/s/20zqz6zrt67lhhd/G1088%20Silver_back_wm.jpg?dl=0,back
G1088, Silver,https://dl.dropboxusercontent.com/s/tm8yvdowgxr8eg7/G1088%20Silver_cami_wm.jpg?dl=0,cami
G1088, Silver,https://dl.dropboxusercontent.com/s/gshf52e4qerq5wp/G1088%20Silver_wm.jpg?dl=0,0
G1088, White,https://dl.dropboxusercontent.com/s/cro4nsktf2h2ntx/G1088%20White_wm.jpg?dl=0,0
G1045, Hot pink-BLK,https://dl.dropboxusercontent.com/s/9v1kyutxkhk2fqf/G1045%20Hot%20pink-BLK_wm.jpg?dl=0,0
G1056, Purple-white,https://dl.dropboxusercontent.com/s/4w5ihdn5n4uelx6/G1056%20Purple-white_back_wm.jpg?dl=0,back
G1056, Purple-white,https://dl.dropboxusercontent.com/s/h2xf1drtj3lwvtx/G1056%20Purple-white_wm.jpg?dl=0,0
G1069, Steel-silver,https://dl.dropboxusercontent.com/s/sha44am2v2ataaj/G1069%20Steel-silver_wm.jpg?dl=0,0
G1069, Steel-silver,https://dl.dropboxusercontent.com/s/f0mzauoynwsxbg5/G1069%20Steel-silver_back_wm.jpg?dl=0,back
G1069, Cinnamon-tpe,https://dl.dropboxusercontent.com/s/484zfacl165snua/G1069%20Cinnamon-tpe_back_wm.jpg?dl=0,back
G1069, Cinnamon-tpe,https://dl.dropboxusercontent.com/s/4qvtimva3nwtfmk/G1069%20Cinnamon-tpe_wm.jpg?dl=0,0
G1069, Cinnamon-tpe,https://dl.dropboxusercontent.com/s/24yyjbcyi763610/G1069%20Cinnamon-tpe_cami_wm.jpg?dl=0,cami
G1055, Purple-white,https://dl.dropboxusercontent.com/s/6j91m5xgk1urexn/G1055%20Purple-white_back_wm.jpg?dl=0,back
G1055, Purple-white,https://dl.dropboxusercontent.com/s/nc65jch3862dk2i/G1055%20Purple-white_cami_wm.jpg?dl=0,cami
G1055, Purple-wht,https://dl.dropboxusercontent.com/s/wtyzc3yfzvvimfq/G1055%20Purple-wht_wm.jpg?dl=0,0
