Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
710,,,,,,,COLOR,WHT,SIZE,28W,,,0710W-WHT-28W,1366,Shopify,1,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
710,,,,,,,COLOR,WHT,SIZE,30W,,,0710W-WHT-30W,1366,Shopify,1,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,711,2 PC WASHABLE SUIT,GIOVANNA APPAREL,SUIT,GIOVANNA SIGNATURE,TRUE,COLOR,LIME,SIZE,10,,,0711A-LIME-10,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
711,,,,,,,COLOR,LIME,SIZE,12,,,0711A-LIME-12,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,LIME,SIZE,14,,,0711A-LIME-14,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,LIME,SIZE,16,,,0711A-LIME-16,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,LIME,SIZE,18,,,0711A-LIME-18,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,NAVY,SIZE,8,,,0711A-NAVY-8,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,NAVY,SIZE,10,,,0711A-NAVY-10,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
711,,,,,,,COLOR,NAVY,SIZE,12,,,0711A-NAVY-12,1366,Shopify,1,deny,manual,89,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
