code,color,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,nowip_ats1,nowip_ats2,nowip_ats3,nowip_ats4,nowip_ats5,nowip_ats6,nowip_ats7,nowip_ats8,nowip_ats9,nowip_ats10,nowip_ats11,nowip_ats12,nowip_total,descript
0818W,FUCHSIA,2 PC WASHABLE,,39.0000,W2,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,14,23,23,23,18,15,0,0,0,0,116,0,0,0,0,116.0000,,1,0,0,14.0000,23.0000,23.0000,23.0000,18.0000,15.0000,0,0,0,0,0,0,14,23,23,23,18,15,0,0,0,0,116,FUCHSIA
0818W,NAVY,2 PC WASHABLE,,39.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,23,21,23,24,18,12,0,0,0,134,0,0,0,0,134.0000,,1,0,0,13.0000,23.0000,21.0000,23.0000,24.0000,18.0000,12.0000,0,0,0,0,0,13,23,21,23,24,18,12,0,0,0,134,NAVY
0822,NAVY,2 PC WASHABLE SUIT,,39.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,8,15,21,34,25,23,0,0,0,0,0,0,126,0,0,0,0,126.0000,,1,8.0000,15.0000,21.0000,34.0000,25.0000,23.0000,0,0,0,0,0,0,8,15,21,34,25,23,0,0,0,0,0,0,126,NAVY
0822,PEACH,2 PC WASHABLE SUIT,,39.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,11,6,6,10,0,0,0,0,0,0,40,3,0,3.0000,0,37.0000,,1,0,6.0000,10.0000,5.0000,6.0000,10.0000,0,0,0,0,0,0,0,6,10,5,6,10,0,0,0,0,0,0,37,PEACH
0822W,NAVY,2 PC WASHABLE SUIT,,39.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,11,17,16,19,19,20,11,0,0,0,113,0,0,0,0,113.0000,,1,0,0,11.0000,17.0000,16.0000,19.0000,19.0000,20.0000,11.0000,0,0,0,0,0,11,17,16,19,19,20,11,0,0,0,113,NAVY
0822W,PEACH,2 PC WASHABLE SUIT,,39.0000,W2,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,12,11,13,21,16,15,0,0,0,0,88,0,0,0,0,88.0000,,1,0,0,12.0000,11.0000,13.0000,21.0000,16.0000,15.0000,0,0,0,0,0,0,12,11,13,21,16,15,0,0,0,0,88,PEACH
0823,BLK,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,5,18,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25.0000,,1,5.0000,18.0000,2.0000,0,0,0,0,0,0,0,0,0,5,18,2,0,0,0,0,0,0,0,0,0,25,BLACK
0823,BLK #1836,3 PC SET,,42.0000,M4,SUIT,ALL,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,15,23,26,19,0,0,0,0,0,0,83,0,0,0,0,83.0000,,1,0,0,15.0000,23.0000,26.0000,19.0000,0,0,0,0,0,0,0,0,15,23,26,19,0,0,0,0,0,0,83,BLACK
0823,CHOCO,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,10.0000,,1,0,9.0000,0,0,1.0000,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,10,CHOCOLATE
0823,NAVY,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,19,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,28.0000,,1,1.0000,19.0000,0,0,0,8.0000,0,0,0,0,0,0,1,19,0,0,0,8,0,0,0,0,0,0,28,NAVY
0823,PURPLE,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,14,15,31,18,25,23,0,0,0,0,0,0,126,23,0,0,23,103.0000,,1,7.0000,14.0000,26.0000,10.0000,25.0000,21.0000,0,0,0,0,0,0,7,14,26,10,25,21,0,0,0,0,0,0,103,PURPLE
0823,RED,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,14,11,10,18,10,0,0,0,0,0,0,67,0,0,0,0,67.0000,,1,4.0000,14.0000,11.0000,10.0000,18.0000,10.0000,0,0,0,0,0,0,4,14,11,10,18,10,0,0,0,0,0,0,67,RED
0823,RYL,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,11,4,8,11,12,0,0,0,0,0,0,50,0,0,0,0,50.0000,,1,4.0000,11.0000,4.0000,8.0000,11.0000,12.0000,0,0,0,0,0,0,4,11,4,8,11,12,0,0,0,0,0,0,50,ROYAL
0823,SIL,3 PC SET,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,20,0,14,20,0,0,0,0,0,0,64,0,0,0,0,64.0000,,1,0,10.0000,20.0000,0,14.0000,20.0000,0,0,0,0,0,0,0,10,20,0,14,20,0,0,0,0,0,0,64,SILVER
0823,WHT,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10.0000,,1,4.0000,0,0,0,0,6.0000,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,10,WHITE
0823W,BLK,3 PC SET,,42.0000,W12,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,0,0,0,0,0,0,12,12,10,0,34,0,0,0,0,34.0000,,1,0,0,0,0,0,0,0,0,12.0000,12.0000,10.0000,0,0,0,0,0,0,0,0,0,12,12,10,0,34,BLACK
0823W,BLK #1836,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,20,18,19,21,15,0,0,0,0,107,0,0,0,0,107.0000,,1,0,0,14.0000,20.0000,18.0000,19.0000,21.0000,15.0000,0,0,0,0,0,0,14,20,18,19,21,15,0,0,0,0,107,BLACK
0823W,CHOCO,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,3,4,8,0,2,1,9,0,0,0,27,0,0,0,0,27.0000,,1,0,0,3.0000,4.0000,8.0000,0,2.0000,1.0000,9.0000,0,0,0,0,0,3,4,8,0,2,1,9,0,0,0,27,CHOCOLATE
0823W,NAVY,3 PC SET,,42.0000,W12,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,0,14,13,12,24,19,28,12,7,0,129,0,0,0,0,129.0000,,1,0,0,0,14.0000,13.0000,12.0000,24.0000,19.0000,28.0000,12.0000,7.0000,0,0,0,0,14,13,12,24,19,28,12,7,0,129,NAVY
0823W,PURPLE,3 PC SET,,42.0000,W12,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,15,25,26,29,31,26,22,11,11,0,196,4,0,0,4,192.0000,,1,0,0,15.0000,25.0000,26.0000,28.0000,30.0000,24.0000,22.0000,11.0000,11.0000,0,0,0,15,25,26,28,30,24,22,11,11,0,192,PURPLE
0823W,RED,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,10,11,17,9,14,13,9,0,0,0,83,0,0,0,0,83.0000,,1,0,0,10.0000,11.0000,17.0000,9.0000,14.0000,13.0000,9.0000,0,0,0,0,0,10,11,17,9,14,13,9,0,0,0,83,RED
0823W,RYL,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,9,8,5,12,17,16,0,0,0,75,0,0,0,0,75.0000,,1,0,0,8.0000,9.0000,8.0000,5.0000,12.0000,17.0000,16.0000,0,0,0,0,0,8,9,8,5,12,17,16,0,0,0,75,ROYAL
0823W,SIL,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,1,10,5,12,17,2,12,0,0,0,59,0,0,0,0,59.0000,,1,0,0,1.0000,10.0000,5.0000,12.0000,17.0000,2.0000,12.0000,0,0,0,0,0,1,10,5,12,17,2,12,0,0,0,59,SILVER
0823W,WHT,3 PC SET,,42.0000,W12,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,30W,,,0,GIO,00,,0,0,1,3,6,0,5,15,13,5,7,0,55,0,0,0,0,55.0000,,1,0,0,1.0000,3.0000,6.0000,0,5.0000,15.0000,13.0000,5.0000,7.0000,0,0,0,1,3,6,0,5,15,13,5,7,0,55,WHITE
0824,BLK,3 PC WASHABLE SUIT,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,9,7,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18.0000,,1,9.0000,7.0000,2.0000,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,18,BLACK
0824,BLK #1835,3 PC WASHABLE SUIT,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,04,,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0000,,1,0,0,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,BLACK
0824,BLK #1835,3 PC WASHABLE SUIT,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,15,23,19,24,0,0,0,0,0,0,89,0,0,0,0,89.0000,,1,0,8.0000,15.0000,23.0000,19.0000,24.0000,0,0,0,0,0,0,0,8,15,23,19,24,0,0,0,0,0,0,89,BLACK
0824,CRAN,3 PC WASHABLE SUIT,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,5,15,22,18,19,21,0,0,0,0,0,0,100,0,0,0,0,100.0000,,1,5.0000,15.0000,22.0000,18.0000,19.0000,21.0000,0,0,0,0,0,0,5,15,22,18,19,21,0,0,0,0,0,0,100,CRANBERRY
0824,PLUM,3 PC WASHABLE SUIT,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,2,6,6,6,9,0,0,0,0,0,0,29,0,0,0,0,29.0000,,1,0,2.0000,6.0000,6.0000,6.0000,9.0000,0,0,0,0,0,0,0,2,6,6,6,9,0,0,0,0,0,0,29,PLUM
0824,RYL,3 PC WASHABLE SUIT,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,9,1,0,0,4,0,0,0,0,0,0,18,0,0,0,0,18.0000,,1,4.0000,9.0000,1.0000,0,0,4.0000,0,0,0,0,0,0,4,9,1,0,0,4,0,0,0,0,0,0,18,ROYAL
0824,RYL #1835,3 PC WASHABLE SUIT,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,6,15,20,30,29,30,0,0,0,0,0,0,130,0,0,0,0,130.0000,,1,6.0000,15.0000,20.0000,30.0000,29.0000,30.0000,0,0,0,0,0,0,6,15,20,30,29,30,0,0,0,0,0,0,130,ROYAL
0824,SIL,3 PC WASHABLE SUIT,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,12,16,13,20,0,0,0,0,0,0,69,0,0,0,0,69.0000,,1,0,8.0000,12.0000,16.0000,13.0000,20.0000,0,0,0,0,0,0,0,8,12,16,13,20,0,0,0,0,0,0,69,SILVER
0824W,BLK,3 PC WASHABLE SUIT,,42.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,0,3,4,13,0,0,0,20,0,0,0,0,20.0000,,1,0,0,0,0,0,0,3.0000,4.0000,13.0000,0,0,0,0,0,0,0,0,0,3,4,13,0,0,0,20,BLACK
0824W,BLK #1835,3 PC WASHABLE SUIT,,42.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,04,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,BLACK
0824W,BLK #1835,3 PC WASHABLE SUIT,,42.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,15,17,24,25,10,14,7,7,0,0,119,0,0,0,0,119.0000,,1,0,0,15.0000,17.0000,24.0000,25.0000,10.0000,14.0000,7.0000,7.0000,0,0,0,0,15,17,24,25,10,14,7,7,0,0,119,BLACK
0824W,CRAN,3 PC WASHABLE SUIT,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,19,20,19,16,15,11,0,0,0,116,0,0,0,0,116.0000,,1,0,0,16.0000,19.0000,20.0000,19.0000,16.0000,15.0000,11.0000,0,0,0,0,0,16,19,20,19,16,15,11,0,0,0,116,CRANBERRY
0824W,RYL,3 PC WASHABLE SUIT,,42.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,6,0,0,0,9,11,5,0,0,0,31,0,0,0,0,31.0000,,1,0,0,6.0000,0,0,0,9.0000,11.0000,5.0000,0,0,0,0,0,6,0,0,0,9,11,5,0,0,0,31,ROYAL
0824W,RYL #1835,3 PC WASHABLE SUIT,,42.0000,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,20,35,35,35,20,20,15,10,0,0,190,0,0,0,0,190.0000,,1,0,0,20.0000,35.0000,35.0000,35.0000,20.0000,20.0000,15.0000,10.0000,0,0,0,0,20,35,35,35,20,20,15,10,0,0,190,ROYAL
0824W,SIL,3 PC WASHABLE SUIT,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,18,16,16,10,13,7,0,0,0,96,0,0,0,0,96.0000,,1,0,0,16.0000,18.0000,16.0000,16.0000,10.0000,13.0000,7.0000,0,0,0,0,0,16,18,16,16,10,13,7,0,0,0,96,SILVER
0824W,WHT,3 PC WASHABLE SUIT,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,11,12,0,6,5,4,0,0,0,46,0,0,0,0,46.0000,,1,0,0,8.0000,11.0000,12.0000,0,6.0000,5.0000,4.0000,0,0,0,0,0,8,11,12,0,6,5,4,0,0,0,46,WHITE
0825,BLK,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,12,13,22,29,19,11,0,0,0,0,0,0,106,0,0,0,0,106.0000,,1,12.0000,13.0000,22.0000,29.0000,19.0000,11.0000,0,0,0,0,0,0,12,13,22,29,19,11,0,0,0,0,0,0,106,BLACK
0825,CHOCO,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,10,14,21,29,23,18,0,0,0,0,0,0,115,0,0,0,0,115.0000,,1,10.0000,14.0000,21.0000,29.0000,23.0000,18.0000,0,0,0,0,0,0,10,14,21,29,23,18,0,0,0,0,0,0,115,CHOCOLATE
0825,WHT,3 PC SET,,42.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,4,18,12,20,15,24,0,0,0,0,0,0,93,0,0,0,0,93.0000,,1,4.0000,18.0000,12.0000,20.0000,15.0000,24.0000,0,0,0,0,0,0,4,18,12,20,15,24,0,0,0,0,0,0,93,WHITE
0825W,BLK,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,10,18,12,8,19,11,6,0,0,0,84,0,0,0,0,84.0000,,1,0,0,10.0000,18.0000,12.0000,8.0000,19.0000,11.0000,6.0000,0,0,0,0,0,10,18,12,8,19,11,6,0,0,0,84,BLACK
0825W,CHOCO,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,30,25,28,29,19,13,0,0,0,158,0,0,0,0,158.0000,,1,0,0,14.0000,30.0000,25.0000,28.0000,29.0000,19.0000,13.0000,0,0,0,0,0,14,30,25,28,29,19,13,0,0,0,158,CHOCOLATE
0825W,WHT,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,5,24,7,18,21,12,3,0,0,0,90,0,0,0,0,90.0000,,1,0,0,5.0000,24.0000,7.0000,18.0000,21.0000,12.0000,3.0000,0,0,0,0,0,5,24,7,18,21,12,3,0,0,0,90,WHITE
0826,BLK,2 PC WASHABLE SUIT,,39.0000,M5,SUIT,ALL,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,10,12,22,33,31,24,0,0,0,0,0,0,132,0,0,0,0,132.0000,,1,10.0000,12.0000,22.0000,33.0000,31.0000,24.0000,0,0,0,0,0,0,10,12,22,33,31,24,0,0,0,0,0,0,132,BLACK
0826W,BLK,2 PC WASHABLE SUIT,,39.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,17,24,24,19,20,14,0,0,0,132,0,0,0,0,132.0000,,1,0,0,14.0000,17.0000,24.0000,24.0000,19.0000,20.0000,14.0000,0,0,0,0,0,14,17,24,24,19,20,14,0,0,0,132,BLACK
0867,BLK,3 PC SET,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,12,19,29,13,18,0,0,0,0,0,0,91,0,0,0,0,91.0000,,1,0,12.0000,19.0000,29.0000,13.0000,18.0000,0,0,0,0,0,0,0,12,19,29,13,18,0,0,0,0,0,0,91,BLACK
0867,CHOCO,3 PC SET,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,13,25,38,24,28,0,0,0,0,0,0,128,0,0,0,0,128.0000,,1,0,13.0000,25.0000,38.0000,24.0000,28.0000,0,0,0,0,0,0,0,13,25,38,24,28,0,0,0,0,0,0,128,CHOCOLATE
0867,WHT,3 PC SET,,42.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,3,11,7,0,0,0,0,0,0,21,0,0,0,0,21.0000,,1,0,0,0,3.0000,11.0000,7.0000,0,0,0,0,0,0,0,0,0,3,11,7,0,0,0,0,0,0,21,WHITE
0867W,BLK,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,14,1,0,0,0,15,0,0,0,0,15.0000,,1,0,0,0,0,0,0,0,14.0000,1.0000,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,15,BLACK
0867W,CHOCO,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,17,33,29,24,28,19,12,0,0,0,162,0,0,0,0,162.0000,,1,0,0,17.0000,33.0000,29.0000,24.0000,28.0000,19.0000,12.0000,0,0,0,0,0,17,33,29,24,28,19,12,0,0,0,162,CHOCOLATE
0867W,WHT,3 PC SET,,42.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,1,13,0,0,10,17,10,0,0,0,51,0,0,0,0,51.0000,,1,0,0,1.0000,13.0000,0,0,10.0000,17.0000,10.0000,0,0,0,0,0,1,13,0,0,10,17,10,0,0,0,51,WHITE
0875,PEACOCK,3 PCS SET,,49.0000,M1,SUIT,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5.0000,,1,0,3.0000,2.0000,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5,PEACOCK
0877,NAVY,3 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,8,16,32,29,20,14,0,0,0,0,0,0,119,0,0,0,0,119.0000,,1,8.0000,16.0000,32.0000,29.0000,20.0000,14.0000,0,0,0,0,0,0,8,16,32,29,20,14,0,0,0,0,0,0,119,NAVY
0877,WHT,3 PC SET,,49.0000,M5,SUIT,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,1,13,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,1.0000,13.0000,2.0000,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,16,WHITE
0877W,NAVY,3 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,25,21,20,17,16,10,0,0,0,122,0,0,0,0,122.0000,,1,0,0,13.0000,25.0000,21.0000,20.0000,17.0000,16.0000,10.0000,0,0,0,0,0,13,25,21,20,17,16,10,0,0,0,122,NAVY
0877W,WHT,3 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,2,1,14,0,0,8,0,0,0,25,0,0,0,0,25.0000,,1,0,0,0,2.0000,1.0000,14.0000,0,0,8.0000,0,0,0,0,0,0,2,1,14,0,0,8,0,0,0,25,WHITE
0886,RYL/BLK,,,39.0000,M1,SUIT,CO,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,ROYAL/BLACK
0886W,RYL/BLK,,,39.0000,W3,SUIT,CO,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,7,7,9,10,0,0,0,33,0,0,0,0,33.0000,,1,0,0,0,0,0,7.0000,7.0000,9.0000,10.0000,0,0,0,0,0,0,0,0,7,7,9,10,0,0,0,33,ROYAL/BLACK
0888,SAPP/TEAL,2 PC SET,,39.0000,M5,SUIT,17FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,8,13,11,11,29,16,0,0,0,0,0,0,88,0,0,0,0,88.0000,,1,8.0000,13.0000,11.0000,11.0000,29.0000,16.0000,0,0,0,0,0,0,8,13,11,11,29,16,0,0,0,0,0,0,88,SAPPHIRE/TEAL
0888,SIL,2 PC SET,,39.0000,M5,SUIT,17FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,10,2,8,16,2,5,0,0,0,0,0,0,43,0,0,0,0,43.0000,,1,10.0000,2.0000,8.0000,16.0000,2.0000,5.0000,0,0,0,0,0,0,10,2,8,16,2,5,0,0,0,0,0,0,43,SILVER
0888,WHT,2 PC SET,,39.0000,M5,SUIT,17FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,11,1,0,0,7,0,0,0,0,0,0,0,19,1,0,0,0,18.0000,,1,11.0000,1.0000,0,0,6.0000,0,0,0,0,0,0,0,11,1,0,0,6,0,0,0,0,0,0,0,18,WHITE
0888W,SAPP/TEAL,2 PC SET,,39.0000,W6,SUIT,17FA,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,13,12,28,6,1,0,0,0,0,60,0,0,0,0,60.0000,,1,0,0,0,13.0000,12.0000,28.0000,6.0000,1.0000,0,0,0,0,0,0,0,13,12,28,6,1,0,0,0,0,60,SAPPHIRE/TEAL
0888W,WHT,2 PC SET,,39.0000,W6,SUIT,17FA,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11.0000,,1,0,0,0,0,0,11.0000,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,WHITE
0889,AQUA BLUE,2 PC SET,,45.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,25,32,32,28,0,0,0,0,0,0,127,0,0,0,0,127.0000,,1,0,10.0000,25.0000,32.0000,32.0000,28.0000,0,0,0,0,0,0,0,10,25,32,32,28,0,0,0,0,0,0,127,AQUA BLUE
0889,CORAL PINK,2 PC SET,,45.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,13,23,31,32,29,0,0,0,0,0,0,128,0,0,0,0,128.0000,,1,0,13.0000,23.0000,31.0000,32.0000,29.0000,0,0,0,0,0,0,0,13,23,31,32,29,0,0,0,0,0,0,128,CORAL PINK
0889,WHT,2 PC SET,,45.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,12,29,38,36,34,0,0,0,0,0,0,149,0,0,0,0,149.0000,,1,0,12.0000,29.0000,38.0000,36.0000,34.0000,0,0,0,0,0,0,0,12,29,38,36,34,0,0,0,0,0,0,149,WHITE
