code,color,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,nowip_ats1,nowip_ats2,nowip_ats3,nowip_ats4,nowip_ats5,nowip_ats6,nowip_ats7,nowip_ats8,nowip_ats9,nowip_ats10,nowip_ats11,nowip_ats12,nowip_total,descript
D1331,BRICK,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,5,0,0,0,0,0,0,0,0,0,5,1,0,1.0000,0,4.0000,,1,0,0,4.0000,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,BRICK
D1331,RAINBOW,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,13,22,0,1,0,0,0,0,0,0,0,36,2,0,2.0000,0,34.0000,,1,0,12.0000,21.0000,0,1.0000,0,0,0,0,0,0,0,0,12,21,0,1,0,0,0,0,0,0,0,34,RAINBOW
D1332,BLACK/WHT,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,5,16,26,38,41,14,0,0,0,0,0,0,140,0,0,0,0,140.0000,,1,5.0000,16.0000,26.0000,38.0000,41.0000,14.0000,0,0,0,0,0,0,5,16,26,38,41,14,0,0,0,0,0,0,140,BLACK/WHT
D1332,BLK/BLK,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,3,17,27,39,41,16,0,0,0,0,0,0,143,0,0,0,0,143.0000,,1,3.0000,17.0000,27.0000,39.0000,41.0000,16.0000,0,0,0,0,0,0,3,17,27,39,41,16,0,0,0,0,0,0,143,BLACK/BLACK
D1332,WHT/WHT,2 PC JKT DRESS,,49.0000,S-2X,JKDR,ALL,N,,,,,,,,,,,,,S,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,1,22,39,58,38,20,0,0,0,0,0,0,178,1,0,1.0000,0,177.0000,,1,1.0000,22.0000,39.0000,58.0000,37.0000,20.0000,0,0,0,0,0,0,1,22,39,58,37,20,0,0,0,0,0,0,177,WHITE/WHITE
D1333,IVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,8,18,19,12,0,0,0,0,0,0,57,0,0,0,0,57.0000,,1,0,0,8.0000,18.0000,19.0000,12.0000,0,0,0,0,0,0,0,0,8,18,19,12,0,0,0,0,0,0,57,IVORY
D1333,LAV,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,1,5,3,3,0,0,0,0,0,0,12,0,0,0,0,12.0000,,1,0,0,1.0000,5.0000,3.0000,3.0000,0,0,0,0,0,0,0,0,1,5,3,3,0,0,0,0,0,0,12,LAVENDER
D1333,NAVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,2,8,12,3,0,0,0,0,0,0,25,0,0,0,0,25.0000,,1,0,0,2.0000,8.0000,12.0000,3.0000,0,0,0,0,0,0,0,0,2,8,12,3,0,0,0,0,0,0,25,NAVY
D1333W,NAVY,1 PC LACE DRESS,,29.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,6,11,8,6,6,4,0,0,0,0,41,0,0,0,0,41.0000,,1,0,0,6.0000,11.0000,8.0000,6.0000,6.0000,4.0000,0,0,0,0,0,0,6,11,8,6,6,4,0,0,0,0,41,NAVY
D1334,NAVY,2 PC BROCADE DRESS W/ CAPE,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,13,19,16,9,0,0,0,0,0,0,64,0,0,0,0,64.0000,,1,0,7.0000,13.0000,19.0000,16.0000,9.0000,0,0,0,0,0,0,0,7,13,19,16,9,0,0,0,0,0,0,64,NAVY
D1334,PURPLE,2 PC BROCADE DRESS W/ CAPE,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,7,8,7,0,0,0,0,0,0,0,22,0,0,0,0,22.0000,,1,0,0,7.0000,8.0000,7.0000,0,0,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,0,0,22,PURPLE
D1334W,NAVY,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,25,20,27,25,24,14,0,0,0,149,0,0,0,0,149.0000,,1,0,0,14.0000,25.0000,20.0000,27.0000,25.0000,24.0000,14.0000,0,0,0,0,0,14,25,20,27,25,24,14,0,0,0,149,NAVY
D1334W,PURPLE,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,23,22,21,24,23,11,0,0,0,137,1,0,0,1,136.0000,,1,0,0,13.0000,23.0000,21.0000,21.0000,24.0000,23.0000,11.0000,0,0,0,0,0,13,23,21,21,24,23,11,0,0,0,136,PURPLE
D1335,W/B,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,16,24,21,18,0,0,0,0,0,0,88,0,0,0,0,88.0000,,1,0,9.0000,16.0000,24.0000,21.0000,18.0000,0,0,0,0,0,0,0,9,16,24,21,18,0,0,0,0,0,0,88,WHITE/BLACK
D1335W,W/B,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,19,22,16,21,15,15,0,0,0,121,0,0,0,0,121.0000,,1,0,0,13.0000,19.0000,22.0000,16.0000,21.0000,15.0000,15.0000,0,0,0,0,0,13,19,22,16,21,15,15,0,0,0,121,WHITE/BLACK
D1336,W/B,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,9,6,5,10,0,0,0,0,0,0,33,0,0,0,0,33.0000,,1,0,3.0000,9.0000,6.0000,5.0000,10.0000,0,0,0,0,0,0,0,3,9,6,5,10,0,0,0,0,0,0,33,WHITE/BLACK
D1336W,W/B,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,7,6,9,13,12,16,8,0,0,0,71,0,0,0,0,71.0000,,1,0,0,7.0000,6.0000,9.0000,13.0000,12.0000,16.0000,8.0000,0,0,0,0,0,7,6,9,13,12,16,8,0,0,0,71,WHITE/BLACK
D1337,MULTI,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,16,24,22,20,0,0,0,0,0,0,89,2,0,2.0000,0,87.0000,,1,0,6.0000,16.0000,24.0000,21.0000,20.0000,0,0,0,0,0,0,0,6,16,24,21,20,0,0,0,0,0,0,87,MULTI COLORS
D1337W,MULTI,1 PC PEACHSKIN DRESS,,39.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,10,20,18,25,24,15,0,0,0,0,112,0,0,0,0,112.0000,,1,0,0,10.0000,20.0000,18.0000,25.0000,24.0000,15.0000,0,0,0,0,0,0,10,20,18,25,24,15,0,0,0,0,112,MULTI COLORS
D1338,BLACK/WHT,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,17,25,40,37,29,0,0,0,0,0,0,148,2,0,2.0000,0,146.0000,,1,0,16.0000,25.0000,40.0000,37.0000,28.0000,0,0,0,0,0,0,0,16,25,40,37,28,0,0,0,0,0,0,146,BLACK/WHT
D1338W,BLACK/WHT,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,28,25,33,32,21,25,0,0,0,180,0,0,0,0,180.0000,,1,0,0,16.0000,28.0000,25.0000,33.0000,32.0000,21.0000,25.0000,0,0,0,0,0,16,28,25,33,32,21,25,0,0,0,180,BLACK/WHT
D1339,GOLD/RYL,1 PC PEACHSKIN DRESS,,39.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,0,0,9,7,0,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,0,0,9.0000,7.0000,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,16,GOLD/ROYAL
D1339W,GOLD/RYL,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,9,7,0,1,14,14,13,0,0,0,58,0,0,0,0,58.0000,,1,0,0,9.0000,7.0000,0,1.0000,14.0000,14.0000,13.0000,0,0,0,0,0,9,7,0,1,14,14,13,0,0,0,58,GOLD/ROYAL
D1340,GOLD/RED/BLK,1 PC PEACHSKIN DRESS,,39.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,3,0,1,11,12,18,0,0,0,0,0,0,45,0,0,0,0,45.0000,,1,3.0000,0,1.0000,11.0000,12.0000,18.0000,0,0,0,0,0,0,3,0,1,11,12,18,0,0,0,0,0,0,45,GOLD/RED/BLK
D1340W,GOLD/RED/BLK,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,6,8,11,27,23,12,0,0,0,99,0,0,0,0,99.0000,,1,0,0,12.0000,6.0000,8.0000,11.0000,27.0000,23.0000,12.0000,0,0,0,0,0,12,6,8,11,27,23,12,0,0,0,99,GOLD/RED/BLK
D1341,ORG MULTI,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,3,4,9,4,8,0,0,0,0,0,0,28,0,0,0,0,28.0000,,1,0,3.0000,4.0000,9.0000,4.0000,8.0000,0,0,0,0,0,0,0,3,4,9,4,8,0,0,0,0,0,0,28,ORANGE MULTI
D1341,SFM MULTI,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,19,22,24,13,0,0,0,0,0,0,89,0,0,0,0,89.0000,,1,0,11.0000,19.0000,22.0000,24.0000,13.0000,0,0,0,0,0,0,0,11,19,22,24,13,0,0,0,0,0,0,89,SEAFOAM MULTI
D1341W,ORG MULTI,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,11,10,22,8,0,0,0,0,51,0,0,0,0,51.0000,,1,0,0,0,0,11.0000,10.0000,22.0000,8.0000,0,0,0,0,0,0,0,0,11,10,22,8,0,0,0,0,51,ORANGE MULTI
D1341W,SFM MULTI,2 PC JKT DRESS,,39.0000,W6,JKDR,18SP,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,10,29,30,31,13,0,0,0,0,113,0,0,0,0,113.0000,,1,0,0,0,10.0000,29.0000,30.0000,31.0000,13.0000,0,0,0,0,0,0,0,10,29,30,31,13,0,0,0,0,113,SEAFOAM MULTI
D1342,BLK/RED,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,1,1,2,1,1,0,0,0,0,0,0,6,1,0,0,0,5.0000,,1,0,1.0000,0,2.0000,1.0000,1.0000,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,5,BLACK/RED
D1342,WHT/ROYAL,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,1,2,2,1,0,0,0,0,0,0,6,0,0,0,0,6.0000,,1,0,0,1.0000,2.0000,2.0000,1.0000,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,6,WHITE/ROYAL
D1342W,BLK/RED,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,2,1,3,2,0,0,0,0,0,8,1,0,0,0,7.0000,,1,0,0,0,2.0000,1.0000,2.0000,2.0000,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,7,BLACK/RED
D1342W,WHT/ROYAL,2 PC PRINTED PEACHSKIN SKIRT SUIT,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,3,4,4,17,17,7,0,0,0,52,0,0,0,0,52.0000,,1,0,0,0,3.0000,4.0000,4.0000,17.0000,17.0000,7.0000,0,0,0,0,0,0,3,4,4,17,17,7,0,0,0,52,WHITE/ROYAL
D1343W,WHT,1 PC DRESS,,39.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,0,0,0,9,15,5,12,6,0,0,47,10,0,10.0000,0,37.0000,,1,0,0,0,0,0,7.0000,13.0000,3.0000,10.0000,4.0000,0,0,0,0,0,0,0,7,13,3,10,4,0,0,37,WHITE
D1344,GLD/BLK,2 PC DRESS AND WRAP,,79.0000,M7,DRES,18FA,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,0,9,23,21,23,13,0,0,0,0,0,89,0,0,0,0,89.0000,,1,0,0,9.0000,23.0000,21.0000,23.0000,13.0000,0,0,0,0,0,0,0,9,23,21,23,13,0,0,0,0,0,89,GOLD/BLACK
D1344,WHT 01,2 PC DRESS AND WRAP,,79.0000,M7,DRES,18FA,N,,,,,,,,,,,,,6,8,10,12,14,16,18,,,,,,,0,GIO,00,,0,0,0,10,0,3,3,0,0,0,0,0,16,0,0,0,0,16.0000,,1,0,0,0,10.0000,0,3.0000,3.0000,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,16,WHITE
D1344W,GLD/BLK,2 PC DRESS AND WRAP,,79.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,14,15,15,14,12,8,0,0,0,92,1,0,1.0000,0,91.0000,,1,0,0,14.0000,14.0000,14.0000,15.0000,14.0000,12.0000,8.0000,0,0,0,0,0,14,14,14,15,14,12,8,0,0,0,91,GOLD/BLACK
D1344W,WHT 01,2 PC DRESS AND WRAP,,79.0000,W13,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,9,13,12,11,13,7,8,5,0,0,78,1,0,1.0000,0,77.0000,,1,0,0,9.0000,13.0000,12.0000,10.0000,13.0000,7.0000,8.0000,5.0000,0,0,0,0,9,13,12,10,13,7,8,5,0,0,77,WHITE
D1345,GOLD,2 PC JKT DRESS,,55.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,15,12,13,16,0,0,0,0,0,0,65,0,0,0,0,65.0000,,1,0,9.0000,15.0000,12.0000,13.0000,16.0000,0,0,0,0,0,0,0,9,15,12,13,16,0,0,0,0,0,0,65,GOLD
D1345,SAPPHIRE,2 PC JKT DRESS,,55.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,17,22,23,18,0,0,0,0,0,0,90,0,0,0,0,90.0000,,1,0,10.0000,17.0000,22.0000,23.0000,18.0000,0,0,0,0,0,0,0,10,17,22,23,18,0,0,0,0,0,0,90,SAPPHIRE
D1345,WHT,2 PC JKT DRESS,,55.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,6,14,17,22,32,0,0,0,0,0,0,91,1,0,1.0000,0,90.0000,,1,0,6.0000,14.0000,16.0000,22.0000,32.0000,0,0,0,0,0,0,0,6,14,16,22,32,0,0,0,0,0,0,90,WHITE
D1345W,GOLD,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,22,21,23,25,21,16,0,0,0,144,1,0,1.0000,0,143.0000,,1,0,0,16.0000,22.0000,20.0000,23.0000,25.0000,21.0000,16.0000,0,0,0,0,0,16,22,20,23,25,21,16,0,0,0,143,GOLD
D1345W,SAPPHIRE,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,20,31,29,28,31,26,15,0,0,0,180,0,0,0,0,180.0000,,1,0,0,20.0000,31.0000,29.0000,28.0000,31.0000,26.0000,15.0000,0,0,0,0,0,20,31,29,28,31,26,15,0,0,0,180,SAPPHIRE
D1345W,WHT,2 PC JKT DRESS,,55.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,26,41,41,31,36,29,20,0,0,0,224,0,0,0,0,224.0000,,1,0,0,26.0000,41.0000,41.0000,31.0000,36.0000,29.0000,20.0000,0,0,0,0,0,26,41,41,31,36,29,20,0,0,0,224,WHITE
D1346,BLK,1 PC DRESS W/ 3 LAYERS,,55.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,14,19,25,17,23,0,0,0,0,0,0,98,3,0,3.0000,0,95.0000,,1,0,14.0000,18.0000,24.0000,16.0000,23.0000,0,0,0,0,0,0,0,14,18,24,16,23,0,0,0,0,0,0,95,BLACK
D1346,WHT,1 PC DRESS W/ 3 LAYERS,,55.0000,M1,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,4,7,9,3,0,0,0,0,0,0,23,13,0,13.0000,0,10.0000,,1,0,0,0,3.0000,7.0000,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,10,WHITE
D1346W,BLK,1 PC DRESS W/ 3 LAYERS,,55.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,21,19,27,24,16,10,0,0,0,132,3,0,3.0000,0,129.0000,,1,0,0,14.0000,20.0000,18.0000,27.0000,24.0000,16.0000,10.0000,0,0,0,0,0,14,20,18,27,24,16,10,0,0,0,129,BLACK
D1346W,WHT,1 PC DRESS W/ 3 LAYERS,,55.0000,W3,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,5,12,12,14,15,14,5,0,0,0,77,22,0,22.0000,0,55.0000,,1,0,0,1.0000,8.0000,8.0000,10.0000,13.0000,12.0000,3.0000,0,0,0,0,0,1,8,8,10,13,12,3,0,0,0,55,WHITE
D1347,MULTI,1 PC WRAP DRESS W/ BELT,,39.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,28,38,48,47,35,0,0,0,0,0,0,196,0,0,0,0,196.0000,,1,0,28.0000,38.0000,48.0000,47.0000,35.0000,0,0,0,0,0,0,0,28,38,48,47,35,0,0,0,0,0,0,196,MULTI COLORS
D1347W,MULTI,1 PC WRAP DRESS W/ BELT,,39.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,28,47,46,39,33,28,21,0,0,0,242,0,0,0,0,242.0000,,1,0,0,28.0000,47.0000,46.0000,39.0000,33.0000,28.0000,21.0000,0,0,0,0,0,28,47,46,39,33,28,21,0,0,0,242,MULTI COLORS
D1348,MULTI,1 PC WRAP DRESS W/ BELT,,39.0000,M1,DRES,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,25,38,45,45,38,0,0,0,0,0,0,191,0,0,0,0,191.0000,,1,0,25.0000,38.0000,45.0000,45.0000,38.0000,0,0,0,0,0,0,0,25,38,45,45,38,0,0,0,0,0,0,191,MULTI COLORS
D1348W,MULTI,1 PC WRAP DRESS W/ BELT,,39.0000,W3,DRES,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,26,43,43,43,38,33,26,0,0,0,252,0,0,0,0,252.0000,,1,0,0,26.0000,43.0000,43.0000,43.0000,38.0000,33.0000,26.0000,0,0,0,0,0,26,43,43,43,38,33,26,0,0,0,252,MULTI COLORS
D1349,BLK/PNK,1 PC DRESS WITH BELT,,39.0000,M5,DRES,18FA,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,19.0000,GIO,00,,3,24,35,38,36,33,0,0,0,0,0,0,169,0,0,0,0,169.0000,,1,3.0000,24.0000,35.0000,38.0000,36.0000,33.0000,0,0,0,0,0,0,3,24,35,38,36,33,0,0,0,0,0,0,169,BLACK/PINK
D1349W,BLK/PNK,1 PC DRESS WITH BELT,,39.0000,W13,DRES,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,25,27,34,32,25,23,13,4,0,0,183,0,0,0,0,183.0000,,1,0,0,25.0000,27.0000,34.0000,32.0000,25.0000,23.0000,13.0000,4.0000,0,0,0,0,25,27,34,32,25,23,13,4,0,0,183,BLACK/PINK
D1423,DK. SILVER,,,45.0000,M1,JKDR,16SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8.0000,,1,0,5.0000,3.0000,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,DK. SILVER
D1423B,BLK,2 PC JKT DRESS,,45.0000,M9,JKDR,ALL,N,,,,,,,,,,,,,,,12,14,16,18,20,,,,,,,0,GIO,00,,0,0,0,1,3,8,12,0,0,0,0,0,24,0,0,0,0,24.0000,,1,0,0,0,1.0000,3.0000,8.0000,12.0000,0,0,0,0,0,0,0,0,1,3,8,12,0,0,0,0,0,24,BLACK
D1423B,CHAM,2 PC JKT DRESS,,45.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,11,51,30,24,0,0,0,0,0,0,123,0,0,0,0,123.0000,,1,0,7.0000,11.0000,51.0000,30.0000,24.0000,0,0,0,0,0,0,0,7,11,51,30,24,0,0,0,0,0,0,123,CHAMPAGNE
D1423B,LT. SILVER,2 PC JKT DRESS,,45.0000,M1,JKDR,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,22,33,33,32,23,0,0,0,0,0,0,143,0,0,0,0,143.0000,,1,0,22.0000,33.0000,33.0000,32.0000,23.0000,0,0,0,0,0,0,0,22,33,33,32,23,0,0,0,0,0,0,143,LT. SILVER
D1423BW,BLK,2 PC JKT DRESS,,45.0000,W2,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,5,9,9,14,2,0,0,0,0,39,0,0,0,0,39.0000,,1,0,0,0,5.0000,9.0000,9.0000,14.0000,2.0000,0,0,0,0,0,0,0,5,9,9,14,2,0,0,0,0,39,BLACK
D1423BW,CHAM,2 PC JKT DRESS,,45.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,32,44,45,43,27,33,33,0,0,0,257,0,0,0,0,257.0000,,1,0,0,32.0000,44.0000,45.0000,43.0000,27.0000,33.0000,33.0000,0,0,0,0,0,32,44,45,43,27,33,33,0,0,0,257,CHAMPAGNE
D1423BW,LT. SILVER,2 PC JKT DRESS,,45.0000,W3,JKDR,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,22,34,34,31,34,28,22,0,0,0,205,0,0,0,0,205.0000,,1,0,0,22.0000,34.0000,34.0000,31.0000,34.0000,28.0000,22.0000,0,0,0,0,0,22,34,34,31,34,28,22,0,0,0,205,LT. SILVER
D1423W,DK. SILVER,,,45.0000,W3,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7.0000,,1,0,0,0,0,0,0,0,7.0000,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,DK. SILVER
D1423W,SIL,V606,,45.0000,W11,JKDR,16SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,,,,,,,0,GIO,00,,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3.0000,,1,0,0,0,0,0,2.0000,1.0000,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,SILVER
D1424,BLK,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9.0000,,1,0,5.0000,4.0000,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,9,BLACK
D1424,BURGUNDY,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,16SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,14,10,7,16,19,0,0,0,0,0,0,66,0,0,0,0,66.0000,,1,0,14.0000,10.0000,7.0000,16.0000,19.0000,0,0,0,0,0,0,0,14,10,7,16,19,0,0,0,0,0,0,66,BURGUNDY
D1424,CHAM,2 PC BOLERO JKT DRS,,39.0000,M1,JKDR,17SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,1,9,6,10,0,0,0,0,0,0,26,0,0,0,0,26.0000,,1,0,0,1.0000,9.0000,6.0000,10.0000,0,0,0,0,0,0,0,0,1,9,6,10,0,0,0,0,0,0,26,CHAMPAGNE
