0654-PURPLE-12,654,PURPLE,,2 PC SKRT SUIT,69928680273,,,,,,,,,,,,,0654W,BLK,
0654-PURPLE-14,654,PURPLE,,2 PC SKRT SUIT,69928680281,,,,,,,,,,,,,0654W,PURPLE,
0654-PURPLE-16,654,PURPLE,,2 PC SKRT SUIT,69928680299,,,,,,,,,,,,,0654W,RED,
0654-PURPLE-18,654,PURPLE,,2 PC SKRT SUIT,69928680307,,,,,,,,,,,,,0654W,RYL,
0654-PURPLE-8,654,PURPLE,,2 PC SKRT SUIT,69928680257,,,,,,,,,,,,,0654W,WHT,
0654-RED-10,654,RED,,2 PC SKRT SUIT,69928680463,,,,,,,,,,,,,,,
0654-RED-12,654,RED,,2 PC SKRT SUIT,69928680471,,,,,,,,,,,,,,,
0654-RED-14,654,RED,,2 PC SKRT SUIT,69928680489,,,,,,,,,,,,,,,
0654-RED-16,654,RED,,2 PC SKRT SUIT,69928680497,,,,,,,,,,,,,,,
0654-RED-18,654,RED,,2 PC SKRT SUIT,69928680505,,,,,,,,,,,,,,,
0654-ROYAL-10,,,,2 PC SKRT SUIT,69928680869,654,RYL,,,,,,,,,,,,,
0654-ROYAL-12,,,,2 PC SKRT SUIT,69928680877,654,RYL,,,,,,,,,,,,,
0654-ROYAL-14,,,,2 PC SKRT SUIT,69928680885,654,RYL,,,,,,,,,,,,,
0654-ROYAL-16,,,,2 PC SKRT SUIT,69928680893,654,RYL,,,,,,,,,,,,,
0654-ROYAL-18,,,,2 PC SKRT SUIT,69928680901,654,RYL,,,,,,,,,,,,,
0654-ROYAL-8,,,,2 PC SKRT SUIT,69928680851,654,RYL,,,,,,,,,,,,,
0654W-BLACK-14W,0654W,BLK,,2 PC SKRT SUIT,87602710018,,,,,,,,,,,,,,,
0654W-BLACK-16W,0654W,BLK,,2 PC SKRT SUIT,87602710026,,,,,,,,,,,,,,,
0654W-BLACK-18W,0654W,BLK,,2 PC SKRT SUIT,87602710034,,,,,,,,,,,,,,,
0654W-BLACK-20W,0654W,BLK,,2 PC SKRT SUIT,87602710042,,,,,,,,,,,,,,,
0654W-BLACK-22W,0654W,BLK,,2 PC SKRT SUIT,87602710059,,,,,,,,,,,,,,,
0654W-BLACK-24W,0654W,BLK,,2 PC SKRT SUIT,87602710067,,,,,,,,,,,,,,,
0654W-BLACK-26W,0654W,BLK,,2 PC SKRT SUIT,87602710075,,,,,,,,,,,,,,,
0654-WHITE-10,,,,2 PC SKRT SUIT,69928680661,654,WHT,,,,,,,,,,,,,
0654-WHITE-12,,,,2 PC SKRT SUIT,69928680679,654,WHT,,,,,,,,,,,,,
0654-WHITE-14,,,,2 PC SKRT SUIT,69928680687,654,WHT,,,,,,,,,,,,,
0654-WHITE-16,,,,2 PC SKRT SUIT,69928680695,654,WHT,,,,,,,,,,,,,
0654-WHITE-18,,,,2 PC SKRT SUIT,69928680703,654,WHT,,,,,,,,,,,,,
0654-WHITE-8,,,,2 PC SKRT SUIT,69928680653,654,WHT,,,,,,,,,,,,,
0654W-PURPLE-14W,0654W,PURPLE,,2 PC SKRT SUIT,87602710216,,,,,,,,,,,,,,,
0654W-PURPLE-16W,0654W,PURPLE,,2 PC SKRT SUIT,87602710224,,,,,,,,,,,,,,,
0654W-PURPLE-18W,0654W,PURPLE,,2 PC SKRT SUIT,87602710232,,,,,,,,,,,,,,,
0654W-PURPLE-20W,0654W,PURPLE,,2 PC SKRT SUIT,87602710240,,,,,,,,,,,,,,,
0654W-PURPLE-22W,0654W,PURPLE,,2 PC SKRT SUIT,87602710257,,,,,,,,,,,,,,,
0654W-PURPLE-24W,0654W,PURPLE,,2 PC SKRT SUIT,87602710265,,,,,,,,,,,,,,,
0654W-PURPLE-26W,0654W,PURPLE,,2 PC SKRT SUIT,87602710273,,,,,,,,,,,,,,,
0654W-RED-14W,0654W,RED,,2 PC SKRT SUIT,87602710414,,,,,,,,,,,,,,,
0654W-RED-16W,0654W,RED,,2 PC SKRT SUIT,87602710422,,,,,,,,,,,,,,,
0654W-RED-18W,0654W,RED,,2 PC SKRT SUIT,87602710430,,,,,,,,,,,,,,,
0654W-RED-20W,0654W,RED,,2 PC SKRT SUIT,87602710448,,,,,,,,,,,,,,,
0654W-RED-22W,0654W,RED,,2 PC SKRT SUIT,87602710455,,,,,,,,,,,,,,,
0654W-RED-24W,0654W,RED,,2 PC SKRT SUIT,87602710463,,,,,,,,,,,,,,,
0654W-RED-26W,0654W,RED,,2 PC SKRT SUIT,87602710471,,,,,,,,,,,,,,,
0654W-ROYAL-14W,0654W,RYL,,2 PC SKRT SUIT,87602710810,,,,,,,,,,,,,,,
0654W-ROYAL-16W,0654W,RYL,,2 PC SKRT SUIT,87602710828,,,,,,,,,,,,,,,
0654W-ROYAL-18W,0654W,RYL,,2 PC SKRT SUIT,87602710836,,,,,,,,,,,,,,,
0654W-ROYAL-20W,0654W,RYL,,2 PC SKRT SUIT,87602710844,,,,,,,,,,,,,,,
0654W-ROYAL-22W,0654W,RYL,,2 PC SKRT SUIT,87602710851,,,,,,,,,,,,,,,
0654W-ROYAL-24W,0654W,RYL,,2 PC SKRT SUIT,87602710869,,,,,,,,,,,,,,,
0654W-ROYAL-26W,0654W,RYL,,2 PC SKRT SUIT,87602710877,,,,,,,,,,,,,,,
0654W-WHITE-14W,,,,2 PC SKRT SUIT,87602710612,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-16W,,,,2 PC SKRT SUIT,87602710620,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-18W,,,,2 PC SKRT SUIT,87602710638,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-20W,,,,2 PC SKRT SUIT,87602710646,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-22W,,,,2 PC SKRT SUIT,87602710653,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-24W,,,,2 PC SKRT SUIT,87602710661,0654W,WHT,,,,,,,,,,,,,
0654W-WHITE-26W,,,,2 PC SKRT SUIT,87602710679,0654W,WHT,,,,,,,,,,,,,
0711-LIME-10,0711A,LIME,,2PC SKRT SUIT,81501570067,,,,,,,,,,,,,,,
0711-LIME-12,0711A,LIME,,2PC SKRT SUIT,81501570075,,,,,,,,,,,,,,D1494,IVY
0711-LIME-14,0711A,LIME,,2PC SKRT SUIT,81501570083,,,,,,,,,,,,,,D1494,PINK
0711-LIME-16,0711A,LIME,,2PC SKRT SUIT,81501570091,,,,,,,,,,,,,,D1494W,IVY
0711-LIME-18,0711A,LIME,,2PC SKRT SUIT,81501570109,,,,,,,,,,,,,,D1494W,PINK
0711-NAVY-10,0711A,NAVY,,2PC SKRT SUIT,81501570265,,,,,,,,,,,,,,,
0711-NAVY-12,0711A,NAVY,,2PC SKRT SUIT,81501570273,,,,,,,,,,,,,,,
0711-NAVY-14,0711A,NAVY,,2PC SKRT SUIT,81501570281,,,,,,,,,,,,,,,
0711-NAVY-16,0711A,NAVY,,2PC SKRT SUIT,81501570299,,,,,,,,,,,,,,,
0711-NAVY-18,0711A,NAVY,,2PC SKRT SUIT,81501570307,,,,,,,,,,,,,,,
0711-NAVY-8,0711A,NAVY,,2PC SKRT SUIT,81501570257,,,,,,,,,,,,,,,
0711W-LIME-14W,0711W,LIME,,2PC SKRT SUIT,81501580018,,,,,,,,,,,,,,,
0711W-LIME-16W,0711W,LIME,,2PC SKRT SUIT,81501580026,,,,,,,,,,,,,,,
0711W-LIME-18W,0711W,LIME,,2PC SKRT SUIT,81501580034,,,,,,,,,,,,,,,
0711W-LIME-20W,0711W,LIME,,2PC SKRT SUIT,81501580042,,,,,,,,,,,,,,,
0711W-LIME-22W,0711W,LIME,,2PC SKRT SUIT,81501580059,,,,,,,,,,,,,,,
0711W-LIME-24W,0711W,LIME,,2PC SKRT SUIT,81501580067,,,,,,,,,,,,,,,
0711W-NAVY-14W,0711W,NAVY,,2PC SKRT SUIT,81501580216,,,,,,,,,,,,,,,
0711W-NAVY-16W,0711W,NAVY,,2PC SKRT SUIT,81501580224,,,,,,,,,,,,,,,
0711W-NAVY-18W,0711W,NAVY,,2PC SKRT SUIT,81501580232,,,,,,,,,,,,,,,
0711W-NAVY-20W,0711W,NAVY,,2PC SKRT SUIT,81501580240,,,,,,,,,,,,,,,
0711W-NAVY-22W,0711W,NAVY,,2PC SKRT SUIT,81501580257,,,,,,,,,,,,,,,
0711W-NAVY-24W,0711W,NAVY,,2PC SKRT SUIT,81501580265,,,,,,,,,,,,,,,
0711W-NAVY-26W,0711W,NAVY,,2PC SKRT SUIT,81501580273,,,,,,,,,,,,,,,
0825-BLACK-10,825,BLK,,3PC SKRT SUIT,81501590067,,,,,,,,,,,,,,,
0825-BLACK-12,825,BLK,,3PC SKRT SUIT,81501590075,,,,,,,,,,,,,D1495,NAVY,
0825-BLACK-14,825,BLK,,3PC SKRT SUIT,81501590083,,,,,,,,,,,,,D1495,WHT,
0825-BLACK-16,825,BLK,,3PC SKRT SUIT,81501590091,,,,,,,,,,,,,D1495W,NAVY,
0825-BLACK-18,825,BLK,,3PC SKRT SUIT,81501590109,,,,,,,,,,,,,D1495W,WHT,
0825-BLACK-8,825,BLK,,3PC SKRT SUIT,81501590059,,,,,,,,,,,,,,,
0825-CHOCO-10,825,CHOCO,,3PC SKRT SUIT,81501590265,,,,,,,,,,,,,,,
0825-CHOCO-12,825,CHOCO,,3PC SKRT SUIT,81501590273,,,,,,,,,,,,,,,
0825-CHOCO-14,825,CHOCO,,3PC SKRT SUIT,81501590281,,,,,,,,,,,,,,,
0825-CHOCO-16,825,CHOCO,,3PC SKRT SUIT,81501590299,,,,,,,,,,,,,,,
0825-CHOCO-18,825,CHOCO,,3PC SKRT SUIT,81501590307,,,,,,,,,,,,,,,
0825-CHOCO-8,825,CHOCO,,3PC SKRT SUIT,81501590257,,,,,,,,,,,,,,,
0825W-BLACK-14W,0825W,BLK,,3PC SKRT SUIT,81501600018,,,,,,,,,,,,,,,
0825W-BLACK-16W,0825W,BLK,,3PC SKRT SUIT,81501600026,,,,,,,,,,,,,,,
0825W-BLACK-18W,0825W,BLK,,3PC SKRT SUIT,81501600034,,,,,,,,,,,,,,,
0825W-BLACK-20W,0825W,BLK,,3PC SKRT SUIT,81501600042,,,,,,,,,,,,,,,
0825W-BLACK-22W,0825W,BLK,,3PC SKRT SUIT,81501600059,,,,,,,,,,,,,,,
0825W-BLACK-24W,0825W,BLK,,3PC SKRT SUIT,81501600067,,,,,,,,,,,,,,,
0825W-BLACK-26W,0825W,BLK,,3PC SKRT SUIT,81501600075,,,,,,,,,,,,,,,
0825W-CHOCO-14W,0825W,CHOCO,,3PC SKRT SUIT,81501600216,,,,,,,,,,,,,,,
0825W-CHOCO-16W,0825W,CHOCO,,3PC SKRT SUIT,81501600224,,,,,,,,,,,,,,,
0825W-CHOCO-18W,0825W,CHOCO,,3PC SKRT SUIT,81501600232,,,,,,,,,,,,,,,
0825W-CHOCO-20W,0825W,CHOCO,,3PC SKRT SUIT,81501600240,,,,,,,,,,,,,,,
0825W-CHOCO-22W,0825W,CHOCO,,3PC SKRT SUIT,81501600257,,,,,,,,,,,,,,,
0825W-CHOCO-24W,0825W,CHOCO,,3PC SKRT SUIT,81501600265,,,,,,,,,,,,,,,
0825W-CHOCO-26W,0825W,CHOCO,,3PC SKRT SUIT,81501600273,,,,,,,,,,,,,D1496,BLUE,
0825-WHITE-10,825,WHT,,3PC SKRT SUIT,81501620067,,,,,,,,,,,,,D1496W,BLUE,
0825-WHITE-12,825,WHT,,3PC SKRT SUIT,81501620075,,,,,,,,,,,,,,,
0825-WHITE-14,825,WHT,,3PC SKRT SUIT,81501620083,,,,,,,,,,,,,,,
0825-WHITE-16,825,WHT,,3PC SKRT SUIT,81501620091,,,,,,,,,,,,,,,
0825-WHITE-18,825,WHT,,3PC SKRT SUIT,81501620109,,,,,,,,,,,,,,,
0825-WHITE-8,825,WHT,,3PC SKRT SUIT,81501620059,,,,,,,,,,,,,,,
0825W-WHITE-14W,0825W,WHT,,3PC SKRT SUIT,81501630018,,,,,,,,,,,,,,,
0825W-WHITE-16W,0825W,WHT,,3PC SKRT SUIT,81501630026,,,,,,,,,,,,,,,
0825W-WHITE-18W,0825W,WHT,,3PC SKRT SUIT,81501630034,,,,,,,,,,,,,,,
0825W-WHITE-20W,0825W,WHT,,3PC SKRT SUIT,81501630042,,,,,,,,,,,,,,,
0825W-WHITE-22W,0825W,WHT,,3PC SKRT SUIT,81501630059,,,,,,,,,,,,,,,
0825W-WHITE-24W,0825W,WHT,,3PC SKRT SUIT,81501630067,,,,,,,,,,,,,,,
0825W-WHITE-26W,0825W,WHT,,3PC SKRT SUIT,81501630075,,,,,,,,,,,,,D1497,LIME GREEN,
D1486-NAVY-10,D1486,NAVY,,1PC SHIFT DRS,22002740067,,,,,,,,,,,,,D1497W,LIME GREEN,
D1486-NAVY-12,D1486,NAVY,,1PC SHIFT DRS,22002740075,,,,,,,,,,,,,,,
D1486-NAVY-14,D1486,NAVY,,1PC SHIFT DRS,22002740083,,,,,,,,,,,,,,,
D1486-NAVY-16,D1486,NAVY,,1PC SHIFT DRS,22002740091,,,,,,,,,,,,,,,
D1486-NAVY-18,D1486,NAVY,,1PC SHIFT DRS,22002740109,,,,,,,,,,,,,,,
D1486-WHITE-10,D1486,WHT,,1PC SHIFT DRS,22002740265,,,,,,,,,,,,,,,
D1486-WHITE-12,D1486,WHT,,1PC SHIFT DRS,22002740273,,,,,,,,,,,,,,,
D1486-WHITE-14,D1486,WHT,,1PC SHIFT DRS,22002740281,,,,,,,,,,,,,,,
D1486-WHITE-16,D1486,WHT,,1PC SHIFT DRS,22002740299,,,,,,,,,,,,,,,
D1486-WHITE-18,D1486,WHT,,1PC SHIFT DRS,22002740307,,,,,,,,,,,,,,,
D1486W-NAVY-14W,D1486W,NAVY,,1PC SHIFT DRS,87607640018,,,,,,,,,,,,,D1498,NAVY,
D1486W-NAVY-16W,D1486W,NAVY,,1PC SHIFT DRS,87607640026,,,,,,,,,,,,,D1498W,NAVY,
D1486W-NAVY-18W,D1486W,NAVY,,1PC SHIFT DRS,87607640034,,,,,,,,,,,,,,,
D1486W-NAVY-20W,D1486W,NAVY,,1PC SHIFT DRS,87607640042,,,,,,,,,,,,,,,
D1486W-NAVY-22W,D1486W,NAVY,,1PC SHIFT DRS,87607640059,,,,,,,,,,,,,,,
D1486W-NAVY-24W,D1486W,NAVY,,1PC SHIFT DRS,87607640067,,,,,,,,,,,,,,,
D1486W-NAVY-26W,D1486W,NAVY,,1PC SHIFT DRS,87607640075,,,,,,,,,,,,,,,
D1486W-WHITE-14W,D1486W,WHT,,1PC SHIFT DRS,87607640216,,,,,,,,,,,,,,,
D1486W-WHITE-16W,D1486W,WHT,,1PC SHIFT DRS,87607640224,,,,,,,,,,,,,,,
D1486W-WHITE-18W,D1486W,WHT,,1PC SHIFT DRS,87607640232,,,,,,,,,,,,,,,
D1486W-WHITE-20W,D1486W,WHT,,1PC SHIFT DRS,87607640240,,,,,,,,,,,,,,,
D1486W-WHITE-22W,D1486W,WHT,,1PC SHIFT DRS,87607640257,,,,,,,,,,,,,G0844,BLK,
D1486W-WHITE-24W,D1486W,WHT,,1PC SHIFT DRS,87607640265,,,,,,,,,,,,,G0844,GLD/BLK,
D1486W-WHITE-26W,D1486W,WHT,,1PC SHIFT DRS,87607640273,,,,,,,,,,,,,G0844,SIL,
D1491-CHAMP-10,D1491,CHAM,,1PC BRCD DRS,22002750067,,,,,,,,,,,,,G0844W,BLK,
D1491-CHAMP-12,D1491,CHAM,,1PC BRCD DRS,22002750075,,,,,,,,,,,,,G0844W,CHAM,
D1491-CHAMP-14,D1491,CHAM,,1PC BRCD DRS,22002750083,,,,,,,,,,,,,G0844W,GLD/BLK,
