Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
#0710,,,,,,,COLOR,WHT,SIZE,16W,,,0710W-WHT-16W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,18W,,,0710W-WHT-18W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,20W,,,0710W-WHT-20W,1360,Shopify,1,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,22W,,,0710W-WHT-22W,1360,Shopify,0,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,24W,,,0710W-WHT-24W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,26W,,,0710W-WHT-26W,1360,Shopify,3,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,28W,,,0710W-WHT-28W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0710,,,,,,,COLOR,WHT,SIZE,30W,,,0710W-WHT-30W,1360,Shopify,2,deny,manual,109,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
#0711,#0711,,GIOVANNA APPAREL,SUIT,,TRUE,COLOR,FUCHSIA,SIZE,8,,,0711-FUCHSIA-8,1360,Shopify,2,deny,manual,119,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/uxlnuf8mbywc7no/0711%20lime_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
#0711,,,,,,,COLOR,FUCHSIA,SIZE,10,,,0711-FUCHSIA-10,1360,Shopify,3,deny,manual,119,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/j9wb24baf6t1bgt/0711%20navy_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
