style,color,url,index
G1042, Gold-wht,https://dl.dropboxusercontent.com/s/kel0xepdrpoq46g/g1042%20gold-wht.jpg?dl=0,0
G1042, White,https://dl.dropboxusercontent.com/s/vip9klckwq0j4sm/g1042%20white.jpg?dl=0,0
G1043, Lilac-blk,https://dl.dropboxusercontent.com/s/arkiu8p80jek06p/g1043%20lilac-blk.jpg?dl=0,0
G1043, Lime-blk,https://dl.dropboxusercontent.com/s/bt46o60qqc1hqzb/g1043%20lime-blk.jpg?dl=0,0
G1043, Orange-blk,https://dl.dropboxusercontent.com/s/vqe4p034mgjfk6l/g1043%20orange-blk.jpg?dl=0,0
G1043, Orange-blk,https://dl.dropboxusercontent.com/s/o1no7kmb67voxfw/g1043%20orange-blk_back.jpg?dl=0,back.jp
G1044, Hot pink-blk,https://dl.dropboxusercontent.com/s/tm3i1zbpdipqh50/g1044%20hot%20pink-blk.jpg?dl=0,0
G1044, Lime-blk,https://dl.dropboxusercontent.com/s/bhwewwmmm9u3n28/g1044%20lime-blk.jpg?dl=0,0
G1044, Royal-blk,https://dl.dropboxusercontent.com/s/u6duyri522la9lb/g1044%20royal-blk.jpg?dl=0,0
G1044, Royal-blk,https://dl.dropboxusercontent.com/s/rpo5aa2lcgd7f3v/g1044%20royal-blk_back.jpg?dl=0,back.jp
G1045, Hot pink,https://dl.dropboxusercontent.com/s/yu8ydga95bvk4zh/g1045%20hot%20pink.jpg?dl=0,0
G1045, Lime-blk,https://dl.dropboxusercontent.com/s/cho0he9kumph4nw/g1045%20lime-blk.jpg?dl=0,0
G1045, Lime-blk,https://dl.dropboxusercontent.com/s/7jcg8os8o5wu1ps/g1045%20lime-blk_back.jpg?dl=0,back.jp
G1045, Lime-blk,https://dl.dropboxusercontent.com/s/xjoos2daexlnl6w/g1045%20lime-blk_dress.jpg?dl=0,dress.jp
G1045, Royal-blk,https://dl.dropboxusercontent.com/s/juyaniqcib5kmr1/g1045%20royal-blk.jpg?dl=0,0
G1046, Turq,https://dl.dropboxusercontent.com/s/tpit13czjpj6u4g/g1046%20turq.jpg?dl=0,0
G1047, Emerald,https://dl.dropboxusercontent.com/s/ireipgbbo7s3sal/g1047%20emerald.jpg?dl=0,0
G1047, Emerald,https://dl.dropboxusercontent.com/s/pn5odgxzg1qsfm5/g1047%20emerald_back_1.jpg?dl=0,back_1.jp
G1047, Emerald,https://dl.dropboxusercontent.com/s/f0m5fiy0vtxd1ip/g1047%20emerald_back_2.jpg?dl=0,back_2.jp
G1047, Emerald,https://dl.dropboxusercontent.com/s/my50b1a4xexwkvc/g1047%20emerald_dress.jpg?dl=0,dress.jp
G1047, Ice blue,https://dl.dropboxusercontent.com/s/feszdadtnr6m5wt/g1047%20ice%20blue.jpg?dl=0,0
G1047, Ice blue,https://dl.dropboxusercontent.com/s/v2dmbft0yuba9kq/g1047%20ice%20blue_back.jpg?dl=0,back.jp
G1047, Pink,https://dl.dropboxusercontent.com/s/0z0tlh5uva0z0og/g1047%20pink.jpg?dl=0,0
G1047, White,https://dl.dropboxusercontent.com/s/otupbcdm8c9plux/g1047%20white.jpg?dl=0,0
G1048, Lemon Yellow,https://dl.dropboxusercontent.com/s/mzrebxepyuy1odh/g1048%20lemon%20yellow.jpg?dl=0,0
G1048, Rose pink,https://dl.dropboxusercontent.com/s/ktyc0x0ar9h50yw/g1048%20rose%20pink.jpg?dl=0,0
G1048, White,https://dl.dropboxusercontent.com/s/lxy4z3wg53f9xpi/g1048%20white.jpg?dl=0,0
G1049, Rose pink,https://dl.dropboxusercontent.com/s/a7s6x47hs0sdjvc/g1049%20rose%20pink.jpg?dl=0,0
G1049, White,https://dl.dropboxusercontent.com/s/x3ca0kb9uds5596/g1049%20white.jpg?dl=0,0
G1049_back.jp,,https://dl.dropboxusercontent.com/s/i6yu2hv1ne12fgk/g1049_back.jpg?dl=0,back.jp
G1050, Peach,https://dl.dropboxusercontent.com/s/vte3njfejjuk77p/g1050%20peach.jpg?dl=0,0
G1050, White,https://dl.dropboxusercontent.com/s/8dj4bognlbz3jce/g1050%20white.jpg?dl=0,0
G1050_back.jp,,https://dl.dropboxusercontent.com/s/xfrstxryua5wl70/g1050_back.jpg?dl=0,back.jp
G1051, Green,https://dl.dropboxusercontent.com/s/af1ni73v1i80n4y/g1051%20green_back.jpg?dl=0,back.jp
G1052, Champagne,https://dl.dropboxusercontent.com/s/8k9kazgnnhxh6n8/g1052%20champagne.jpg?dl=0,0
