Product,0f35e545-b2aa-4dd8-9a25-0f0c3d26aeb3,D1423-DkSilver-10,Giovanna Signature Women's 2-piece All-over Textured Crinkle with Embellishment Dress,19642100-000-000,"Feel beautiful and dignified when you attend a wedding wearing this zippered dress with a matching cropped jacket. This fully lined polyester dress featuring a crinkled texture, below-knee length, and ornamented V-neck makes a great choice for the mother of the bride.<br><br><ul><li>Lining: Fully Lined</li><li>Closure: Zipper</li><li>Sleeve-length: 3/4 Sleeve</li><li>Material: Polyester</li><li>Style: Mother of the Bride, Jacket Dress</li><li>Neck Style: V-Neck</li><li>Dress Length: Mid-Length</li><li>Care Instruction: Dry Clean</li><li>Exact Size: 10, 16, 14, 12</li><li>Exact Color: Navy, Silver</li><li>Size: 10, 18, 16, 14, 12</li><li>Color: Blue, Silver</li></ul><div><br></div><div><i><b>Item runs small</b></i></div><br><br><a href='https://www.overstock.com/Measurement-Guide/63867/static.html?nocache=true' target='_blank'>Measurement Guide </a><br><a href='https://www.overstock.com/sizing.html#modern' target='_blank'>Click here to view our Women's Sizing Guide</a><br>",986,Giovanna Signature,,,,None,No,,New,49.00,,,CN - China,,D1423,D1423,Giovanna Apparel Corp,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,27.00,4.00,Inches,48.00,Ounces,No,,1 - 2 Business Days,Small Parcel - UPS,,,Yes,18.00,27.00,4.00,Inches,3.00,Pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-35a70fec-2c21-4c23-92a5-36d596914e25.jpg,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-93763112-ace0-4c61-acfe-b5dfac1e264c.jpg,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-a815967a-453b-4041-af3e-d02122d6c222.jpg,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-08be24a7-b05e-4e3a-90c9-d290c42c572c.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exact Size,Exact Color,,,,,,,,,,,,Dry Clean,,,Zipper,,,Silver,,,Mid-Length,,,Dark Silver,,,10,,,Fully Lined,,,Polyester,,,V-Neck,,,N/A,,,10,,,Three Quarter Sleeve,,,Two-Piece
Add Option,,D1423-DkSilver-12,,19642100-000-001,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,,,Dark Silver,,,12,,,,,,,,,,,,,,,12,,,,,,
Add Option,,D1423-DkSilver-14,,19642100-000-002,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,,,Dark Silver,,,14,,,,,,,,,,,,,,,14,,,,,,
Add Option,,D1423-DkSilver-16,,19642100-000-003,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,,,Dark Silver,,,16,,,,,,,,,,,,,,,16,,,,,,
Add Option,,D1423-DkSilver-18,,19642100-000-004,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-9eb832c1-00ea-479b-8f94-4ccd8b1524bd.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver,,,,,,Dark Silver,,,18,,,,,,,,,,,,,,,18,,,,,,
Add Option,,D1423-Navy-10,,19642100-000-005,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue,,,,,,Navy,,,10,,,,,,,,,,,,,,,10,,,,,,
Add Option,,D1423-Navy-12,,19642100-000-006,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue,,,,,,Navy,,,12,,,,,,,,,,,,,,,12,,,,,,
Add Option,,D1423-Navy-14,,19642100-000-007,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue,,,,,,Navy,,,14,,,,,,,,,,,,,,,14,,,,,,
Add Option,,D1423-Navy-16,,19642100-000-008,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue,,,,,,Navy,,,16,,,,,,,,,,,,,,,16,,,,,,
Add Option,,D1423-Navy-18,,19642100-000-009,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ak1.ostkcdn.com/images/products/12882666/Giovanna-Signature-Womens-Allover-Textured-Crinkle-with-Embellishment-2-Piece-Dress-f19e7093-d150-4dcc-ab8c-e89460b9f85e.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue,,,,,,Navy,,,18,,,,,,,,,,,,,,,18,,,,,,
