Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
G1051,G1051,,GIOVANNA APPAREL,SUIT,GIOVANNA COLLECTION,TRUE,COLOR,GOLD,SIZE,10,,,G1051-GOLD-10,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/bayekkq09cfz43z/G1051%20Green_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
G1051,,,,,,,COLOR,GOLD,SIZE,12,,,G1051-GOLD-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/94iy11xovrhvatb/G1051%20Green_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,14,,,G1051-GOLD-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,16,,,G1051-GOLD-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,18,,,G1051-GOLD-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,10,,,G1051-GREEN-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,12,,,G1051-GREEN-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,14,,,G1051-GREEN-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,16,,,G1051-GREEN-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,18,,,G1051-GREEN-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,14W,,,G1051W-GOLD-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,16W,,,G1051W-GOLD-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,18W,,,G1051W-GOLD-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,20W,,,G1051W-GOLD-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,22W,,,G1051W-GOLD-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,24W,,,G1051W-GOLD-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GOLD,SIZE,26W,,,G1051W-GOLD-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,14W,,,G1051W-GREEN-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,16W,,,G1051W-GREEN-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,18W,,,G1051W-GREEN-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,20W,,,G1051W-GREEN-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,22W,,,G1051W-GREEN-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,24W,,,G1051W-GREEN-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
G1051,,,,,,,COLOR,GREEN,SIZE,26W,,,G1051W-GREEN-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
