Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
HD1424/58,,,,,,,COLOR,WHT,SIZE,OS,,,HD1424/58-WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/mqn5lkx3u5m4w1r/HD1424-58%20Pink_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HD1456,HD1456,,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,OFF WHT,SIZE,OS,,,HD1456-OFF WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1468/69,HD1468/69,HAT,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,GLD/BLK,SIZE,OS,,,HD1468/69-GLD/BLK-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/49yt6w15c25fvsl/HD1468-69%20Gold-blk_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1491,HD1491,FABRIC MATCHING D1491 0907 0908,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,CHAM,SIZE,OS,,,HD1491-CHAM-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/aov35qdv7ezj998/HD1491%20Champ_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1492,HD1492,FABRIC MATCHING D1492 D1497,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,LIME GREEN,SIZE,OS,,,HD1492-LIME GREEN-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/sb48iwx2i1t0zav/HD1492%20Lime%20Green_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1493,HD1493,FABRIC MATCHING D1493,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,SIL,SIZE,OS,,,HD1493-SIL-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/5tk99h27yur45k4/HD1493%20Silver_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1493,,,,,,,COLOR,WHT,SIZE,OS,,,HD1493-WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/q4ob1gnzfg1xdx2/HD1493%20White_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HD1494,HD1494,FABRIC MATCHING D1494,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,IVY,SIZE,OS,,,HD1494-IVY-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/36t5r0bbgpey8z6/HD1494%20Pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1494,,,,,,,COLOR,PINK,SIZE,OS,,,HD1494-PINK-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/kzn3pauws3gbnae/HD1494%20Ivory_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HD1499,HD1499,FABRIC MATCHING D1499,GIOVANNA APPAREL,HAT,GIOVANNA SIGNATURE,TRUE,COLOR,CHAM,SIZE,OS,,,HD1499-CHAM-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/uw3jwbgb63conjj/HD1499%20Champ_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1499,,,,,,,COLOR,COPPER,SIZE,OS,,,HD1499-COPPER-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/e2bz2xsuug1ulv4/HD1499%20White_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HD1499,,,,,,,COLOR,WHT,SIZE,OS,,,HD1499-WHT-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/4d2nhplh368mgpf/HD1499%20Copper_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HD1502,HD1502,FABRIC MATCHING HAT FOR D1502,GIOVANNA APPAREL,HAT,GIOVANNA COLLECTION,TRUE,COLOR,BLACK/GREEN,SIZE,OS,,,HD1502-BLACK/GREEN-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/1g1w4hwg6yavqgo/HD1502%20Black-pink_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HD1502,,,,,,,COLOR,BLK/PNK,SIZE,OS,,,HD1502-BLK/PNK-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/55vsiz3zzhu5msq/HD1502%20Black-green_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HG1007,HG1007,BASIC SILK WOOL HAT,GIOVANNA APPAREL,HAT,GIOVANNA COLLECTION,TRUE,COLOR,BLK,SIZE,OS,,,HG1007-BLK-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/1lmvtxzyr9z5486/HG1007%20Emerald_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
HG1007,,,,,,,COLOR,CHAM,SIZE,OS,,,HG1007-CHAM-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/2z2iqrny1vqb3i1/HG1007%20Silver_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HG1007,,,,,,,COLOR,Emerald,SIZE,OS,,,HG1007-Emerald-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/idfm3r035why9tr/HG1007%20Navy_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
HG1007,,,,,,,COLOR,ICE BLUE,SIZE,OS,,,HG1007-ICE BLUE-OS,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/9sa0kkmqzwjmw3d/HG1007%20Champagne_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
