Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
S0711,,,,,,,COLOR,BLK,SIZE,12,,,S0711-BLK-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,14,,,S0711-BLK-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,16,,,S0711-BLK-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,18,,,S0711-BLK-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,14W,,,S0711W-BLK-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,16W,,,S0711W-BLK-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,18W,,,S0711W-BLK-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,20W,,,S0711W-BLK-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,22W,,,S0711W-BLK-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,24W,,,S0711W-BLK-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,BLK,SIZE,26W,,,S0711W-BLK-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,14W,,,S0711W-RED-14W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,16W,,,S0711W-RED-16W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,18W,,,S0711W-RED-18W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,20W,,,S0711W-RED-20W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,22W,,,S0711W-RED-22W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,24W,,,S0711W-RED-24W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0711,,,,,,,COLOR,RED,SIZE,26W,,,S0711W-RED-26W,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,S0712,2 PCS SET,GIOVANNA APPAREL,SUIT,GIOVANNA SIGNATURE,TRUE,COLOR,BLK,SIZE,10,,,S0712-BLK-10,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/bb7sks1crhahbwj/S0712%20Navy_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
S0712,,,,,,,COLOR,BLK,SIZE,12,,,S0712-BLK-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/7wdjewk8fraxm59/S0712%20Black_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,BLK,SIZE,14,,,S0712-BLK-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,BLK,SIZE,16,,,S0712-BLK-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,BLK,SIZE,18,,,S0712-BLK-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,8,,,S0712-NAVY-8,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,10,,,S0712-NAVY-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,12,,,S0712-NAVY-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,14,,,S0712-NAVY-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,16,,,S0712-NAVY-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712,,,,,,,COLOR,NAVY,SIZE,18,,,S0712-NAVY-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,S0712B,2 PC SET,GIOVANNA APPAREL,SUIT,GIOVANNA SIGNATURE,TRUE,COLOR,BRICK,SIZE,12,,,S0712B-BRICK-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/oseq3kx24qx9bzi/S0712B%20Fuchsia_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
S0712B,,,,,,,COLOR,BRICK,SIZE,14,,,S0712B-BRICK-14,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/g0yfk7ebn7z0axn/S0712B%20Red_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,BRICK,SIZE,16,,,S0712B-BRICK-16,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/avsmzzer4utwmxs/S0712B%20Coffee_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,BRICK,SIZE,18,,,S0712B-BRICK-18,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/tv6a2qg19t79cbn/S0712B%20Turq_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,COFFEE,SIZE,12,,,S0712B-COFFEE-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/qu4q3ijsxsowf9v/S0712B%20Brick_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,COFFEE,SIZE,14,,,S0712B-COFFEE-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,COFFEE,SIZE,16,,,S0712B-COFFEE-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,COFFEE,SIZE,18,,,S0712B-COFFEE-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,FUCHSIA,SIZE,12,,,S0712B-FUCHSIA-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,FUCHSIA,SIZE,14,,,S0712B-FUCHSIA-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,FUCHSIA,SIZE,16,,,S0712B-FUCHSIA-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,FUCHSIA,SIZE,18,,,S0712B-FUCHSIA-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,LIME,SIZE,12,,,S0712B-LIME-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,LIME,SIZE,14,,,S0712B-LIME-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,LIME,SIZE,16,,,S0712B-LIME-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,LIME,SIZE,18,,,S0712B-LIME-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,RED,SIZE,10,,,S0712B-RED-10,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,RED,SIZE,12,,,S0712B-RED-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,RED,SIZE,14,,,S0712B-RED-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,RED,SIZE,16,,,S0712B-RED-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,RED,SIZE,18,,,S0712B-RED-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,TURQ,SIZE,12,,,S0712B-TURQ-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,TURQ,SIZE,14,,,S0712B-TURQ-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,TURQ,SIZE,16,,,S0712B-TURQ-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712B,,,,,,,COLOR,TURQ,SIZE,18,,,S0712B-TURQ-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712C,S0712C,3 PC WARDROBER,GIOVANNA APPAREL,SUIT,GIOVANNA SIGNATURE,TRUE,COLOR,DK. COFFEE,SIZE,12,,,S0712C-DK. COFFEE-12,,,0,deny,manual,0,,TRUE,FALSE,,,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
S0712C,,,,,,,COLOR,DK. COFFEE,SIZE,14,,,S0712C-DK. COFFEE-14,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/5fj5w12uploalf6/S0712C%20Dk%20Coffee_pants_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,DK. COFFEE,SIZE,16,,,S0712C-DK. COFFEE-16,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/dqgd8x6ll50xe41/S0712C%20Red_pants_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,DK. COFFEE,SIZE,18,,,S0712C-DK. COFFEE-18,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/t5cl60riavjb2jn/S0712C%20Winter%20blue_pants_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,RED,SIZE,10,,,S0712C-RED-10,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/bmhy3otzybvkqkq/S0712C%20Dk%20Coffee_pants_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,RED,SIZE,12,,,S0712C-RED-12,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/p95269zf6vip0s3/S0712C%20Winter%20blue_skirt_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,RED,SIZE,14,,,S0712C-RED-14,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/nwuziw8ihvdrlay/S0712C%20Red_skirt_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,RED,SIZE,16,,,S0712C-RED-16,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/3xqeyf9eayg9v0f/S0712C%20Red_skirt_back_wm.jpg?dl=0,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,RED,SIZE,18,,,S0712C-RED-18,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,WINTER BLUE,SIZE,12,,,S0712C-WINTER BLUE-12,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,WINTER BLUE,SIZE,14,,,S0712C-WINTER BLUE-14,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
S0712C,,,,,,,COLOR,WINTER BLUE,SIZE,16,,,S0712C-WINTER BLUE-16,,,0,deny,manual,0,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
