Style,ATS COLOR,COLOR,SIZE,URL,INDEX
D1475,KHAKI, Khaki,M,https://dl.dropboxusercontent.com/s/pu57iczbvy2runa/D1475%20Khaki_2_wm.jpg?dl=0,2
D1475,KHAKI, Khaki,L,https://dl.dropboxusercontent.com/s/i3ekc894rn40cct/D1475%20Khaki_1_wm.jpg?dl=0,1
D1475,KHAKI, Khaki,L,https://dl.dropboxusercontent.com/s/pu57iczbvy2runa/D1475%20Khaki_2_wm.jpg?dl=0,2
D1475,KHAKI, Khaki,XL,https://dl.dropboxusercontent.com/s/i3ekc894rn40cct/D1475%20Khaki_1_wm.jpg?dl=0,1
D1475,KHAKI, Khaki,XL,https://dl.dropboxusercontent.com/s/pu57iczbvy2runa/D1475%20Khaki_2_wm.jpg?dl=0,2
D1475,KHAKI, Khaki,1X,https://dl.dropboxusercontent.com/s/i3ekc894rn40cct/D1475%20Khaki_1_wm.jpg?dl=0,1
D1475,KHAKI, Khaki,1X,https://dl.dropboxusercontent.com/s/pu57iczbvy2runa/D1475%20Khaki_2_wm.jpg?dl=0,2
D1475,KHAKI, Khaki,2X,https://dl.dropboxusercontent.com/s/i3ekc894rn40cct/D1475%20Khaki_1_wm.jpg?dl=0,1
D1475,KHAKI, Khaki,2X,https://dl.dropboxusercontent.com/s/pu57iczbvy2runa/D1475%20Khaki_2_wm.jpg?dl=0,2
D1475,LAV, Lavender,M,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,0
D1475,LAV, Lavender,L,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,0
D1475,LAV, Lavender,XL,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,0
D1475,LAV, Lavender,1X,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,0
D1475,LAV, Lavender,2X,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,0
D1475,WHT, White,M,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,1
D1475,WHT, White,M,https://dl.dropboxusercontent.com/s/nwqbdizmqdkknpv/D1475%20White_2_wm.jpg?dl=0,2
D1475,WHT, White,L,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,1
D1475,WHT, White,L,https://dl.dropboxusercontent.com/s/nwqbdizmqdkknpv/D1475%20White_2_wm.jpg?dl=0,2
D1475,WHT, White,XL,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,1
D1475,WHT, White,XL,https://dl.dropboxusercontent.com/s/nwqbdizmqdkknpv/D1475%20White_2_wm.jpg?dl=0,2
D1475,WHT, White,1X,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,1
