Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,"SEO Title,SEO Description",Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
D1469-GLD/BLK,D1469-GLD/BLK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,GLD/BLK,SIZE,0,,,D1469-GLD/BLK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/38jyhyz61uul6rz/D1469%20Gold-blk_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1469-RED/BLK,D1469-RED/BLK,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,RED/BLK,SIZE,0,,,D1469-RED/BLK,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/glwx87db4j8m9z7/D1469%20Red-blk_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1474-IVY,D1474-IVY,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,IVY,SIZE,0,,,D1474-IVY,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/sfboftc8w8e5g87/D1474%20Ivory_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1475-KHAKI,D1475-KHAKI,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,KHAKI,SIZE,0,,,D1475-KHAKI,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/i3ekc894rn40cct/D1475%20Khaki_1_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1475-LAV,D1475-LAV,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,LAV,SIZE,0,,,D1475-LAV,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/uw68iwvqtmo2odj/D1475%20Lavender_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1475-WHT,D1475-WHT,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT,SIZE,0,,,D1475-WHT,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/p6d1rvgdjiarenq/D1475%20White_1_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1476-LAV,D1476-LAV,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,LAV,SIZE,0,,,D1476-LAV,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/ta83opbj9qhv136/D1476%20Lavender_1_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1477-WHT,D1477-WHT,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT,SIZE,0,,,D1477-WHT,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/ryf2y9jaifudwra/D1477%20White_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1481-WHT,D1481-WHT,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,WHT,SIZE,0,,,D1481-WHT,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/42chtwum1juagrv/D1481%20White_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1482-LEMON YEL,D1482-LEMON YEL,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,LEMON YEL,SIZE,0,,,D1482-LEMON YEL,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/2vvlitpnf2y5yl7/D1482%20Lemon%20yellow_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
D1483-W/B,D1483-W/B,,GIOVANNA APPAREL,DRES,,TRUE,COLOR,W/B,SIZE,0,,,D1483-W/B,,,0,deny,manual,0,,TRUE,FALSE,,https://dl.dropboxusercontent.com/s/owbwk440tn6blwn/D1483%20White-blk_1_wm.jpg?dl=0,,FALSE,,Adult,Female,Apparel & Accessories > Clothing,,Women suits,,new,FALSE,,,,,,,lb
